gps_x,gps_y,gt_x,gt_y,lon,lat
611.8931419,1224.301407,611.8551276,1222.053859,145.1335483982923,-37.909425587427336
601.1625045,1223.473858,601.1415519,1222.235065,145.13342620426639,-37.90943110670212
593.4147238,1222.97243,593.4044656,1222.365928,145.13333799908074,-37.909434226138984
587.4162457,1224.687147,587.3786769,1222.467906,145.13327018775857,-37.909417697496494
571.3463292,1224.501005,571.3209014,1222.707262,145.1330874330573,-37.90941647529387
562.0878347,1223.363308,562.0803917,1222.838254,145.13298190642865,-37.90942505358151
550.0817973,1223.51306,550.0746439,1223.008446,145.13284543386197,-37.9094215383808
542.4814669,1225.4309,542.4486591,1223.11655,145.13275945614268,-37.9094028906388
530.0951917,1223.84098,530.0874063,1223.291782,145.13261826416823,-37.909414977949204
521.3714493,1223.23833,521.3739581,1223.415302,145.13251893941668,-37.90941883248653
513.1443258,1224.430901,513.0866,1224.060888,145.13242567005713,-37.90940660478588
507.0588925,1232.091763,508.3542546,1232.199983,145.13235822481306,-37.90933649563473
509.4046489,1242.891108,508.9215485,1242.919297,145.13238735561256,-37.90923963590851
508.2870912,1254.578535,509.5974049,1254.502078,145.13237731147603,-37.90913415107617
509.1746692,1266.055512,510.2678271,1265.991726,145.1323900173584,-37.90903092390455
515.705781,1277.538452,515.9707484,1277.244538,145.1324668901605,-37.90892866150155
529.8902091,1277.034165,529.8942374,1277.855375,145.1326280488079,-37.90893576395031
536.7816661,1278.172637,531.1330572,1278.924608,145.1327066622962,-37.9089267518667
534.2652591,1303.832253,534.4456897,1303.808233,145.13268389532098,-37.90869514977643
536.279163,1315.572535,536.0164681,1315.607507,145.13270946663556,-37.90858975387339
536.9007279,1326.917798,537.5014935,1326.844398,145.13271911744627,-37.90848766515421
540.0240194,1338.869703,539.8687462,1338.935543,145.13275735019653,-37.908380563060376
543.4999511,1342.565006,542.8702765,1343.267768,145.1327977119443,-37.90834790205289
546.1168119,1347.233256,546.8544496,1346.047361,145.1328285278752,-37.90830632148605
555.4482429,1350.779773,555.5769266,1348.006417,145.1329354306973,-37.908276057214835
567.4114536,1349.423539,567.4417827,1348.445096,145.13307113951973,-37.9082904328147
575.8258606,1349.592048,575.5980931,1350.598463,145.13316684685478,-37.908290432815114
577.5166641,1352.228443,576.9988867,1350.356478,145.1331866709839,-37.90826698853727
588.1666384,1341.176154,586.8998709,1340.028893,145.13330524130353,-37.90836847140645
596.2341539,1334.891626,595.2545432,1333.181134,145.13339553561295,-37.90842653919188
607.0798435,1331.053967,607.1041432,1329.917665,145.13351797407358,-37.90846306599856
613.9119401,1332.060595,613.8916655,1330.058667,145.13359588205077,-37.90845523028068
621.800886,1331.590248,621.7845654,1329.978731,145.1336854698677,-37.90846089006715
632.2841424,1330.965214,632.273076,1329.872508,145.1338045190092,-37.90846841109546
641.7599075,1330.08593,641.7327295,1329.698025,145.13391205544363,-37.90847804067523
653.1914125,1328.119874,652.9590954,1327.349523,145.13404158075502,-37.90849781271761
664.9830615,1325.106695,664.6006794,1323.838736,145.1341749625838,-37.90852708229857
675.9872792,1321.478352,675.6905274,1320.494339,145.13429925167736,-37.90856175131771
686.9851517,1317.960237,686.7167492,1317.112809,145.13442349382998,-37.908595426103034
696.4741185,1315.859614,695.7424255,1314.103874,145.13453090277096,-37.908616059632095
709.7516888,1306.701494,709.1198669,1306.364074,145.1346797815466,-37.90870095168637
711.4656255,1296.617364,712.4024921,1296.633277,145.13469697438478,-37.9087921010092
712.5467599,1285.935521,712.459598,1285.935811,145.13470683646656,-37.908888520615854
713.3845928,1276.175214,711.9704438,1276.275317,145.13471414193654,-37.90897659493757
714.941501,1266.359988,712.6818887,1265.315835,145.134729610662,-37.90906529359502
717.9600232,1259.827657,716.0612726,1258.812588,145.13476244454094,-37.90912468255735
721.5383195,1252.138904,720.0531771,1251.345249,145.13480137991772,-37.909194589747074
723.7494414,1246.428928,722.9179115,1245.984561,145.13482522098974,-37.9092464251844
725.2766641,1242.081372,725.0643857,1241.967931,145.134841596214,-37.9092858643298
728.2778641,1232.363302,727.9010508,1232.306834,145.13487350861175,-37.909373948080955
726.8981161,1236.810886,727.0232343,1236.845144,145.13485883287078,-37.90933363444266
706.8863259,1221.61327,706.8700185,1220.510637,145.13462784444374,-37.90946693128084
700.6271128,1221.689931,700.6110407,1220.603204,145.1345566955538,-37.909465112389924
690.1642921,1221.818065,690.1486133,1220.757939,145.13443776398702,-37.90946207196325
682.0441876,1221.9175,682.0270353,1220.882646,145.13434546223664,-37.90945971230999
669.150472,1223.153314,669.1163834,1221.096635,145.13419914386265,-37.909446255122376
658.4045439,1223.489343,658.3691025,1221.274254,145.1340770407821,-37.90944129051766
648.7117446,1223.967317,648.6688496,1221.431203,145.13396694394007,-37.90943523701606
638.871186,1223.634478,638.8367332,1221.597501,145.13385498257017,-37.90943646076913
631.7368793,1223.305749,631.7100253,1221.71804,145.13377379179613,-37.90943813544853
620.5731795,1224.1306,620.5355709,1221.907041,145.1336470500518,-37.90942869162767
614.6769853,1222.706861,614.6651367,1222.006332,145.13357968715613,-37.90944045359073
597.9896941,1223.894351,597.9625389,1222.288834,145.1333902256533,-37.909426746493224
590.0937314,1224.671235,590.0556648,1222.422589,145.13330062671167,-37.90941832382687
579.9361089,1224.715529,579.9059148,1222.585562,145.13318514628867,-37.90941609244219
571.0061391,1224.939701,570.974562,1222.712172,145.13308366504523,-37.909412462040464
559.3527669,1223.397423,559.3453898,1222.877025,145.1329508169251,-37.90942425280254
547.3520755,1224.861407,547.3263605,1223.047405,145.13281470444667,-37.90940889961157
535.6991098,1225.376456,535.6684363,1223.212666,145.13268232948937,-37.909402157245744
524.5302938,1225.130849,524.5053452,1223.370912,145.1325552860074,-37.909402354273226
515.7750314,1225.534144,515.4867702,1223.686437,145.13245583203062,-37.909397141275946
509.1019043,1224.977098,510.18,1225.82,145.13237983283278,-37.90940095495651
509.1524885,1243.660553,508.9654378,1243.671468,145.13238466386943,-37.90923265905492
509.4475381,1253.316124,509.5279307,1253.311433,145.13239021794917,-37.90914573260932
507.9509424,1264.460007,510.1708928,1264.330472,145.13237574042662,-37.90904507574316
508.0175776,1266.363277,510.281798,1266.231159,145.13237693159653,-37.909027942657126
